table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,en,Iidabashi,0079-03,,
stops,stop_name,ja,飯田橋,0079-04,,
stops,stop_name,ja-Hrkt,いいだばし,0079-04,,
stops,stop_name,en,Iidabashi,0079-04,,
stops,stop_name,ja,都営飯田橋駅前,0080-07,,
stops,stop_name,ja-Hrkt,とえいいいだばしえきまえ,0080-07,,
stops,stop_name,en,Toei-Iidabashi Sta.,0080-07,,
stops,stop_name,ja,飯田橋一丁目,0081-01,,
stops,stop_name,ja-Hrkt,いいだばしいっちょうめ,0081-01,,
stops,stop_name,en,Iidabashi-Itchōme (Iidabashi 1),0081-01,,
stops,stop_name,ja,飯田橋一丁目,0081-02,,
stops,stop_name,ja-Hrkt,いいだばしいっちょうめ,0081-02,,
stops,stop_name,en,Iidabashi-Itchōme (Iidabashi 1),0081-02,,
stops,stop_name,ja,東大医科研病院西門,0082-01,,
stops,stop_name,ja-Hrkt,とうだいいかけんびょういんにしもん,0082-01,,
stops,stop_name,en,Tōdai-Ikaken-Byōin-Nishimon (Inst. Of Medical Science. Univ. Of Tokyo Hp.),0082-01,,
stops,stop_name,ja,東大医科研病院西門,0082-02,,
stops,stop_name,ja-Hrkt,とうだいいかけんびょういんにしもん,0082-02,,
stops,stop_name,en,Tōdai-Ikaken-Byōin-Nishimon (Inst. Of Medical Science. Univ. Of Tokyo Hp.),0082-02,,
stops,stop_name,ja,雷,0083-01,,
stops,stop_name,ja-Hrkt,いかずち,0083-01,,
stops,stop_name,en,Ikazuchi,0083-01,,
stops,stop_name,ja,雷,0083-02,,
stops,stop_name,ja-Hrkt,いかずち,0083-02,,
stops,stop_name,en,Ikazuchi,0083-02,,
stops,stop_name,ja,雷不動前,0084-01,,
stops,stop_name,ja-Hrkt,いかずちふどうまえ,0084-01,,
stops,stop_name,en,Ikazuchi Fudō,0084-01,,
stops,stop_name,ja,雷不動前,0084-02,,
stops,stop_name,ja-Hrkt,いかずちふどうまえ,0084-02,,
stops,stop_name,en,Ikazuchi Fudō,0084-02,,
stops,stop_name,ja,池之端二丁目,0086-01,,
stops,stop_name,ja-Hrkt,いけのはたにちょうめ,0086-01,,
stops,stop_name,en,Ikenohata-Nichōme (Ikenohata 2),0086-01,,
stops,stop_name,ja,池之端二丁目,0086-02,,
stops,stop_name,ja-Hrkt,いけのはたにちょうめ,0086-02,,
stops,stop_name,en,Ikenohata-Nichōme (Ikenohata 2),0086-02,,
stops,stop_name,ja,池袋駅東口,0087-01,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-01,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-01,,
stops,stop_name,ja,池袋駅東口,0087-02,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-02,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-02,,
stops,stop_name,ja,池袋駅東口,0087-03,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-03,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-03,,
stops,stop_name,ja,池袋駅東口,0087-04,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-04,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-04,,
stops,stop_name,ja,池袋駅東口,0087-05,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-05,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-05,,
stops,stop_name,ja,池袋駅東口,0087-06,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-06,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-06,,
stops,stop_name,ja,池袋駅東口,0087-07,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-07,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-07,,
stops,stop_name,ja,池袋駅東口,0087-11,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-11,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-11,,
stops,stop_name,ja,池袋駅東口,0087-12,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-12,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-12,,
stops,stop_name,ja,池袋駅東口,0087-13,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-13,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-13,,
stops,stop_name,ja,池袋駅東口,0087-14,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-14,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-14,,
stops,stop_name,ja,池袋駅東口,0087-15,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-15,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-15,,
stops,stop_name,ja,池袋駅東口,0087-16,,
stops,stop_name,ja-Hrkt,いけぶくろえきひがしぐち,0087-16,,
stops,stop_name,en,Ikebukuro Sta. Higashiguchi (East Exit),0087-16,,
stops,stop_name,ja,東池袋二丁目,0089-01,,
stops,stop_name,ja-Hrkt,ひがしいけぶくろにちょうめ,0089-01,,
stops,stop_name,en,Higashi-Ikebukuro-Nichōme (Higashi-Ikebukuro 2),0089-01,,
stops,stop_name,ja,東池袋二丁目,0089-02,,
stops,stop_name,ja-Hrkt,ひがしいけぶくろにちょうめ,0089-02,,
stops,stop_name,en,Higashi-Ikebukuro-Nichōme (Higashi-Ikebukuro 2),0089-02,,
stops,stop_name,ja,石切橋,0091-01,,
stops,stop_name,ja-Hrkt,いしきりばし,0091-01,,
stops,stop_name,en,Ishikiribashi,0091-01,,
stops,stop_name,ja,石切橋,0091-02,,
stops,stop_name,ja-Hrkt,いしきりばし,0091-02,,
stops,stop_name,en,Ishikiribashi,0091-02,,
stops,stop_name,ja,石島,0092-01,,
stops,stop_name,ja-Hrkt,いしじま,0092-01,,
stops,stop_name,en,Ishijima,0092-01,,
stops,stop_name,ja,石島,0092-02,,
stops,stop_name,ja-Hrkt,いしじま,0092-02,,
stops,stop_name,en,Ishijima,0092-02,,
stops,stop_name,ja,石畑,0093-01,,
stops,stop_name,ja-Hrkt,いしはた,0093-01,,
stops,stop_name,en,Ishihata,0093-01,,
stops,stop_name,ja,石畑,0093-02,,
stops,stop_name,ja-Hrkt,いしはた,0093-02,,
stops,stop_name,en,Ishihata,0093-02,,
stops,stop_name,ja,石原一丁目,0094-01,,
stops,stop_name,ja-Hrkt,いしわらいっちょうめ,0094-01,,
stops,stop_name,en,Ishiwara-Itchōme (Ishiwara 1),0094-01,,
stops,stop_name,ja,石原一丁目,0094-02,,
stops,stop_name,ja-Hrkt,いしわらいっちょうめ,0094-02,,
stops,stop_name,en,Ishiwara-Itchōme (Ishiwara 1),0094-02,,
stops,stop_name,ja,石原一丁目,0094-03,,
stops,stop_name,ja-Hrkt,いしわらいっちょうめ,0094-03,,
stops,stop_name,en,Ishiwara-Itchōme (Ishiwara 1),0094-03,,
stops,stop_name,ja,石原一丁目,0094-04,,
stops,stop_name,ja-Hrkt,いしわらいっちょうめ,0094-04,,
stops,stop_name,en,Ishiwara-Itchōme (Ishiwara 1),0094-04,,
stops,stop_name,ja,石原二丁目,0095-01,,
stops,stop_name,ja-Hrkt,いしわらにちょうめ,0095-01,,
stops,stop_name,en,Ishiwara-Nichōme (Ishiwara 2),0095-01,,
stops,stop_name,ja,石原二丁目,0095-02,,
stops,stop_name,ja-Hrkt,いしわらにちょうめ,0095-02,,
stops,stop_name,en,Ishiwara-Nichōme (Ishiwara 2),0095-02,,
stops,stop_name,ja,石原三丁目,0096-01,,
stops,stop_name,ja-Hrkt,いしわらさんちょうめ,0096-01,,
stops,stop_name,en,Ishiwara-Sanchōme (Ishiwara 3),0096-01,,
stops,stop_name,ja,石原三丁目,0096-02,,
stops,stop_name,ja-Hrkt,いしわらさんちょうめ,0096-02,,
stops,stop_name,en,Ishiwara-Sanchōme (Ishiwara 3),0096-02,,
stops,stop_name,ja,石原三丁目,0096-03,,
stops,stop_name,ja-Hrkt,いしわらさんちょうめ,0096-03,,
stops,stop_name,en,Ishiwara-Sanchōme (Ishiwara 3),0096-03,,
stops,stop_name,ja,石原三丁目,0096-04,,
stops,stop_name,ja-Hrkt,いしわらさんちょうめ,0096-04,,
stops,stop_name,en,Ishiwara-Sanchōme (Ishiwara 3),0096-04,,
stops,stop_name,ja,石原四丁目,0097-01,,
stops,stop_name,ja-Hrkt,いしわらよんちょうめ,0097-01,,
stops,stop_name,en,Ishiwara-Yonchōme (Ishiwara 4),0097-01,,
stops,stop_name,ja,石原四丁目,0097-02,,
stops,stop_name,ja-Hrkt,いしわらよんちょうめ,0097-02,,
stops,stop_name,en,Ishiwara-Yonchōme (Ishiwara 4),0097-02,,
stops,stop_name,ja,和泉一丁目,0098-01,,
stops,stop_name,ja-Hrkt,いずみいっちょうめ,0098-01,,
stops,stop_name,en,Izumi-Itchōme (Izumi 1),0098-01,,
stops,stop_name,ja,和泉一丁目,0098-02,,
stops,stop_name,ja-Hrkt,いずみいっちょうめ,0098-02,,
stops,stop_name,en,Izumi-Itchōme (Izumi 1),0098-02,,
stops,stop_name,ja,市ヶ谷駅前,0099-01,,
stops,stop_name,ja-Hrkt,いちがやえきまえ,0099-01,,
stops,stop_name,en,Ichigaya Sta.,0099-01,,
stops,stop_name,ja,市ヶ谷駅前,0099-02,,
stops,stop_name,ja-Hrkt,いちがやえきまえ,0099-02,,
stops,stop_name,en,Ichigaya Sta.,0099-02,,
stops,stop_name,ja,市ヶ谷駅前,0099-03,,
stops,stop_name,ja-Hrkt,いちがやえきまえ,0099-03,,
stops,stop_name,en,Ichigaya Sta.,0099-03,,
stops,stop_name,ja,市ヶ谷駅前,0099-04,,
stops,stop_name,ja-Hrkt,いちがやえきまえ,0099-04,,
stops,stop_name,en,Ichigaya Sta.,0099-04,,
stops,stop_name,ja,防衛省前,0100-01,,
stops,stop_name,ja-Hrkt,ぼうえいしょうまえ,0100-01,,
stops,stop_name,en,Bōeishō,0100-01,,
stops,stop_name,ja,防衛省前,0100-02,,
stops,stop_name,ja-Hrkt,ぼうえいしょうまえ,0100-02,,
stops,stop_name,en,Bōeishō,0100-02,,
stops,stop_name,ja,市谷田町,0101-01,,
stops,stop_name,ja-Hrkt,いちがやたまち,0101-01,,
stops,stop_name,en,Ichigaya-Tamachi,0101-01,,
stops,stop_name,ja,市谷田町,0101-02,,
stops,stop_name,ja-Hrkt,いちがやたまち,0101-02,,
stops,stop_name,en,Ichigaya-Tamachi,0101-02,,
stops,stop_name,ja,市谷仲之町交差点,0102-01,,
stops,stop_name,ja-Hrkt,いちがやなかのちょうこうさてん,0102-01,,
stops,stop_name,en,Ichigaya-Nakanochō-Kōsaten,0102-01,,
stops,stop_name,ja,市谷仲之町交差点,0102-02,,
stops,stop_name,ja-Hrkt,いちがやなかのちょうこうさてん,0102-02,,
stops,stop_name,en,Ichigaya-Nakanochō-Kōsaten,0102-02,,
stops,stop_name,ja,市ヶ谷富久町,0103-01,,
stops,stop_name,ja-Hrkt,いちがやとみひさちょう,0103-01,,
stops,stop_name,en,Ichigaya-Tomihisachō,0103-01,,
stops,stop_name,ja,市ヶ谷富久町,0103-02,,
stops,stop_name,ja-Hrkt,いちがやとみひさちょう,0103-02,,
stops,stop_name,en,Ichigaya-Tomihisachō,0103-02,,
stops,stop_name,ja,一之江五丁目,0104-01,,
stops,stop_name,ja-Hrkt,いちのえごちょうめ,0104-01,,
stops,stop_name,en,Ichinoe-Gochōme(Ichinoe 5),0104-01,,
stops,stop_name,ja,一之江五丁目,0104-02,,
stops,stop_name,ja-Hrkt,いちのえごちょうめ,0104-02,,
stops,stop_name,en,Ichinoe-Gochōme(Ichinoe 5),0104-02,,
stops,stop_name,ja,一之江五丁目,0104-03,,
stops,stop_name,ja-Hrkt,いちのえごちょうめ,0104-03,,
stops,stop_name,en,Ichinoe-Gochōme(Ichinoe 5),0104-03,,
stops,stop_name,ja,一之江高速入口,0105-01,,
stops,stop_name,ja-Hrkt,いちのえこうそくいりぐち,0105-01,,
stops,stop_name,en,Ichinoe-Kōsoku-Iriguchi,0105-01,,
stops,stop_name,ja,一之江高速入口,0105-02,,
stops,stop_name,ja-Hrkt,いちのえこうそくいりぐち,0105-02,,
stops,stop_name,en,Ichinoe-Kōsoku-Iriguchi,0105-02,,
stops,stop_name,ja,一之江橋西詰,0106-01,,
stops,stop_name,ja-Hrkt,いちのえばしにしづめ,0106-01,,
stops,stop_name,en,Ichinoebashi-Nishizume,0106-01,,
stops,stop_name,ja,一之江橋西詰,0106-02,,
stops,stop_name,ja-Hrkt,いちのえばしにしづめ,0106-02,,
stops,stop_name,en,Ichinoebashi-Nishizume,0106-02,,
stops,stop_name,ja,新堀一丁目,0107-01,,
stops,stop_name,ja-Hrkt,にいほりいっちょうめ,0107-01,,
stops,stop_name,en,Niihori-Itchōme (Niihori 1),0107-01,,
stops,stop_name,ja,新堀一丁目,0107-02,,
stops,stop_name,ja-Hrkt,にいほりいっちょうめ,0107-02,,
stops,stop_name,en,Niihori-Itchōme (Niihori 1),0107-02,,
stops,stop_name,ja,一之江二丁目,0108-01,,
stops,stop_name,ja-Hrkt,いちのえにちょうめ,0108-01,,
stops,stop_name,en,Ichinoe-Nichōme(Ichinoe 2),0108-01,,
stops,stop_name,ja,一之江二丁目,0108-02,,
stops,stop_name,ja-Hrkt,いちのえにちょうめ,0108-02,,
stops,stop_name,en,Ichinoe-Nichōme(Ichinoe 2),0108-02,,
stops,stop_name,ja,一之江四丁目,0109-01,,
stops,stop_name,ja-Hrkt,いちのえよんちょうめ,0109-01,,
stops,stop_name,en,Ichinoe-Yonchōme(Ichinoe 4),0109-01,,
stops,stop_name,ja,一之江四丁目,0109-02,,
stops,stop_name,ja-Hrkt,いちのえよんちょうめ,0109-02,,
stops,stop_name,en,Ichinoe-Yonchōme(Ichinoe 4),0109-02,,
stops,stop_name,ja,一之江七丁目,0110-01,,
stops,stop_name,ja-Hrkt,いちのえななちょうめ,0110-01,,
stops,stop_name,en,Ichinoe-Nanachōme (Ichinoe 7),0110-01,,
stops,stop_name,ja,一之江七丁目,0110-02,,
stops,stop_name,ja-Hrkt,いちのえななちょうめ,0110-02,,
stops,stop_name,en,Ichinoe-Nanachōme (Ichinoe 7),0110-02,,
stops,stop_name,ja,麻布十番駅前,0111-01,,
stops,stop_name,ja-Hrkt,あざぶじゅうばんえきまえ,0111-01,,
stops,stop_name,en,Azabujūban Sta.,0111-01,,
stops,stop_name,ja,麻布十番駅前,0111-03,,
stops,stop_name,ja-Hrkt,あざぶじゅうばんえきまえ,0111-03,,
stops,stop_name,en,Azabujūban Sta.,0111-03,,
stops,stop_name,ja,麻布十番駅前,0111-04,,
stops,stop_name,ja-Hrkt,あざぶじゅうばんえきまえ,0111-04,,
stops,stop_name,en,Azabujūban Sta.,0111-04,,
stops,stop_name,ja,一本松,0114-01,,
stops,stop_name,ja-Hrkt,いっぽんまつ,0114-01,,
stops,stop_name,en,Ippommatsu,0114-01,,
stops,stop_name,ja,一本松,0114-02,,
stops,stop_name,ja-Hrkt,いっぽんまつ,0114-02,,
stops,stop_name,en,Ippommatsu,0114-02,,
stops,stop_name,ja,稲荷神社前,0115-01,,
stops,stop_name,ja-Hrkt,いなりじんじゃまえ（えどがわく）,0115-01,,
stops,stop_name,en,Inari-Jinja (Inari-Jinja Shrine),0115-01,,
stops,stop_name,ja,稲荷神社前,0115-02,,
stops,stop_name,ja-Hrkt,いなりじんじゃまえ（えどがわく）,0115-02,,
stops,stop_name,en,Inari-Jinja (Inari-Jinja Shrine),0115-02,,
stops,stop_name,ja,稲荷台,0116-01,,
stops,stop_name,ja-Hrkt,いなりだい,0116-01,,
stops,stop_name,en,Inaridai,0116-01,,
stops,stop_name,ja,稲荷台,0116-02,,
stops,stop_name,ja-Hrkt,いなりだい,0116-02,,
stops,stop_name,en,Inaridai,0116-02,,
stops,stop_name,ja,今井,0118-01,,
stops,stop_name,ja-Hrkt,いまい,0118-01,,
stops,stop_name,en,Imai,0118-01,,
stops,stop_name,ja,今井,0118-02,,
stops,stop_name,ja-Hrkt,いまい,0118-02,,
stops,stop_name,en,Imai,0118-02,,
stops,stop_name,ja,今井,0118-03,,
stops,stop_name,ja-Hrkt,いまい,0118-03,,
stops,stop_name,en,Imai,0118-03,,
stops,stop_name,ja,今戸,0119-01,,
stops,stop_name,ja-Hrkt,いまど,0119-01,,
stops,stop_name,en,Imado,0119-01,,
stops,stop_name,ja,今戸,0119-02,,
stops,stop_name,ja-Hrkt,いまど,0119-02,,
stops,stop_name,en,Imado,0119-02,,
stops,stop_name,ja,芋窪,0120-01,,
stops,stop_name,ja-Hrkt,いもくぼ,0120-01,,
stops,stop_name,en,Imokubo,0120-01,,
stops,stop_name,ja,芋窪,0120-02,,
stops,stop_name,ja-Hrkt,いもくぼ,0120-02,,
stops,stop_name,en,Imokubo,0120-02,,
stops,stop_name,ja,入谷鬼子母神,0121-01,,
stops,stop_name,ja-Hrkt,いりやきしぼじん,0121-01,,
stops,stop_name,en,Iriya-Kishimojin (Iriya-Kishimojin Temple),0121-01,,
stops,stop_name,ja,入谷鬼子母神,0121-02,,
stops,stop_name,ja-Hrkt,いりやきしぼじん,0121-02,,
stops,stop_name,en,Iriya-Kishimojin (Iriya-Kishimojin Temple),0121-02,,
stops,stop_name,ja,入谷二丁目,0122-01,,
stops,stop_name,ja-Hrkt,いりやにちょうめ,0122-01,,
stops,stop_name,en,Iriya-Nichōme (Iriya 2),0122-01,,
stops,stop_name,ja,入谷二丁目,0122-02,,
stops,stop_name,ja-Hrkt,いりやにちょうめ,0122-02,,
stops,stop_name,en,Iriya-Nichōme (Iriya 2),0122-02,,
stops,stop_name,ja,岩井堂,0124-01,,
stops,stop_name,ja-Hrkt,いわいどう,0124-01,,
stops,stop_name,en,Iwaidō,0124-01,,
stops,stop_name,ja,岩井堂,0124-02,,
stops,stop_name,ja-Hrkt,いわいどう,0124-02,,
stops,stop_name,en,Iwaidō,0124-02,,
stops,stop_name,ja,岩蔵温泉,0125-01,,
stops,stop_name,ja-Hrkt,いわくらおんせん,0125-01,,
stops,stop_name,en,Iwakura-Onsen,0125-01,,
stops,stop_name,ja,岩蔵温泉,0125-02,,
stops,stop_name,ja-Hrkt,いわくらおんせん,0125-02,,
stops,stop_name,en,Iwakura-Onsen,0125-02,,
stops,stop_name,ja,岩淵町,0126-01,,
stops,stop_name,ja-Hrkt,いわぶちまち,0126-01,,
stops,stop_name,en,Iwabuchimachi,0126-01,,
stops,stop_name,ja,岩淵町,0126-02,,
stops,stop_name,ja-Hrkt,いわぶちまち,0126-02,,
stops,stop_name,en,Iwabuchimachi,0126-02,,
stops,stop_name,ja,岩本町駅前,0128-08,,
stops,stop_name,ja-Hrkt,いわもとちょうえきまえ,0128-08,,
stops,stop_name,en,Iwamotochō Sta.,0128-08,,
stops,stop_name,ja,岩本町一丁目,0129-01,,
stops,stop_name,ja-Hrkt,いわもとちょういっちょうめ,0129-01,,
stops,stop_name,en,Iwamotochō-Itchōme (Iwamotochō 1),0129-01,,
stops,stop_name,ja,上野駅前,0131-01,,
stops,stop_name,ja-Hrkt,うえのえきまえ,0131-01,,
stops,stop_name,en,Ueno Sta.,0131-01,,
stops,stop_name,ja,上野駅前,0131-02,,
stops,stop_name,ja-Hrkt,うえのえきまえ,0131-02,,
stops,stop_name,en,Ueno Sta.,0131-02,,
stops,stop_name,ja,上野駅前,0131-03,,
stops,stop_name,ja-Hrkt,うえのえきまえ,0131-03,,
stops,stop_name,en,Ueno Sta.,0131-03,,
stops,stop_name,ja,上野駅前,0131-05,,
stops,stop_name,ja-Hrkt,うえのえきまえ,0131-05,,
stops,stop_name,en,Ueno Sta.,0131-05,,
stops,stop_name,ja,上野公園,0132-08,,
stops,stop_name,ja-Hrkt,うえのこうえん,0132-08,,
stops,stop_name,en,Ueno-Kōen (Ueno Park),0132-08,,
stops,stop_name,ja,上野公園,0132-09,,
stops,stop_name,ja-Hrkt,うえのこうえん,0132-09,,
stops,stop_name,en,Ueno-Kōen (Ueno Park),0132-09,,
stops,stop_name,ja,上野公園,0132-10,,
stops,stop_name,ja-Hrkt,うえのこうえん,0132-10,,
stops,stop_name,en,Ueno-Kōen (Ueno Park),0132-10,,
stops,stop_name,ja,上野公園,0132-11,,
stops,stop_name,ja-Hrkt,うえのこうえん,0132-11,,
stops,stop_name,en,Ueno-Kōen (Ueno Park),0132-11,,
stops,stop_name,ja,上野公園山下,0133-06,,
stops,stop_name,ja-Hrkt,うえのこうえんやました,0133-06,,
stops,stop_name,en,Ueno-Kōen-Yamashita (Ueno Park),0133-06,,
stops,stop_name,ja,上野公園山下,0133-07,,
stops,stop_name,ja-Hrkt,うえのこうえんやました,0133-07,,
stops,stop_name,en,Ueno-Kōen-Yamashita (Ueno Park),0133-07,,
stops,stop_name,ja,上野公園山下,0133-08,,
stops,stop_name,ja-Hrkt,うえのこうえんやました,0133-08,,
stops,stop_name,en,Ueno-Kōen-Yamashita (Ueno Park),0133-08,,
stops,stop_name,ja,上野公園山下,0133-09,,
stops,stop_name,ja-Hrkt,うえのこうえんやました,0133-09,,
stops,stop_name,en,Ueno-Kōen-Yamashita (Ueno Park),0133-09,,
stops,stop_name,ja,上野桜木,0134-01,,
stops,stop_name,ja-Hrkt,うえのさくらぎ,0134-01,,
stops,stop_name,en,Ueno-Sakuragi,0134-01,,
stops,stop_name,ja,上野桜木,0134-02,,
stops,stop_name,ja-Hrkt,うえのさくらぎ,0134-02,,
stops,stop_name,en,Ueno-Sakuragi,0134-02,,
stops,stop_name,ja,上野広小路,0135-05,,
stops,stop_name,ja-Hrkt,うえのひろこうじ,0135-05,,
stops,stop_name,en,Ueno-Hirokōji,0135-05,,
stops,stop_name,ja,上野広小路,0135-08,,
stops,stop_name,ja-Hrkt,うえのひろこうじ,0135-08,,
stops,stop_name,en,Ueno-Hirokōji,0135-08,,
stops,stop_name,ja,上野広小路,0135-09,,
stops,stop_name,ja-Hrkt,うえのひろこうじ,0135-09,,
stops,stop_name,en,Ueno-Hirokōji,0135-09,,
stops,stop_name,ja,宇喜田,0136-01,,
stops,stop_name,ja-Hrkt,うきた,0136-01,,
stops,stop_name,en,Ukita,0136-01,,
stops,stop_name,ja,宇喜田,0136-02,,
stops,stop_name,ja-Hrkt,うきた,0136-02,,
stops,stop_name,en,Ukita,0136-02,,
stops,stop_name,ja,宇喜田,0136-03,,
stops,stop_name,ja-Hrkt,うきた,0136-03,,
stops,stop_name,en,Ukita,0136-03,,
stops,stop_name,ja,宇喜田,0136-04,,
stops,stop_name,ja-Hrkt,うきた,0136-04,,
stops,stop_name,en,Ukita,0136-04,,
stops,stop_name,ja,鶯谷駅前,0137-01,,
stops,stop_name,ja-Hrkt,うぐいすだにえきまえ,0137-01,,
stops,stop_name,en,Uguisudani Sta.,0137-01,,
stops,stop_name,ja,鶯谷駅前,0137-02,,
stops,stop_name,ja-Hrkt,うぐいすだにえきまえ,0137-02,,
stops,stop_name,en,Uguisudani Sta.,0137-02,,
stops,stop_name,ja,牛込北町,0138-01,,
stops,stop_name,ja-Hrkt,うしごめきたまち,0138-01,,
stops,stop_name,en,Ushigome-Kitamachi,0138-01,,
stops,stop_name,ja,牛込北町,0138-02,,
stops,stop_name,ja-Hrkt,うしごめきたまち,0138-02,,
stops,stop_name,en,Ushigome-Kitamachi,0138-02,,
stops,stop_name,ja,牛込弁天町,0139-01,,
stops,stop_name,ja-Hrkt,うしごめべんてんちょう,0139-01,,
stops,stop_name,en,Ushigome-Bentenchō,0139-01,,
stops,stop_name,ja,牛込弁天町,0139-02,,
stops,stop_name,ja-Hrkt,うしごめべんてんちょう,0139-02,,
stops,stop_name,en,Ushigome-Bentenchō,0139-02,,
stops,stop_name,ja,牛込保健センター前,0140-01,,
stops,stop_name,ja-Hrkt,うしごめほけんせんたーまえ,0140-01,,
stops,stop_name,en,Ushigome-Hoken Center (Ushigome Health Center),0140-01,,
stops,stop_name,ja,牛込保健センター前,0140-02,,
stops,stop_name,ja-Hrkt,うしごめほけんせんたーまえ,0140-02,,
stops,stop_name,en,Ushigome-Hoken Center (Ushigome Health Center),0140-02,,
stops,stop_name,ja,牛込柳町駅前,0141-01,,
stops,stop_name,ja-Hrkt,うしごめやなぎちょうえきまえ,0141-01,,
stops,stop_name,en,Ushigome-Yanagichō Sta.,0141-01,,
stops,stop_name,ja,牛込柳町駅前,0141-02,,
stops,stop_name,ja-Hrkt,うしごめやなぎちょうえきまえ,0141-02,,
stops,stop_name,en,Ushigome-Yanagichō Sta.,0141-02,,
