"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-1"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 男女別人口－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2020_01","2020_01","2020_01"
"","","","","","","/表章事項 補助コード","-","-","-"
"","","","","","","/表章事項","人口【人】","人口【人】","人口【人】"
"","","","","","","/男女 コード","0","1","2"
"","","","","","","/男女 補助コード","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む） 補助コード","全国，都道府県，市区町村（2000年市区町村含む）","/男女","総数","男","女"
"2020000000","","2020年","24402","","（旧：香良洲町）","","4306","2082","2224"
"2020000000","","2020年","24403","","（旧：一志町）","","14621","6971","7650"
"2020000000","","2020年","24404","","（旧：白山町）","","10232","4940","5292"
"2020000000","","2020年","24406","","（旧：美杉村）","","3640","1691","1949"
"2020000000","","2020年","24202","","四日市市","","305424","152669","152755"
"2020000000","","2020年","2420C","","（旧：四日市市）","","295259","147597","147662"
"2020000000","","2020年","24342","","（旧：楠町）","","10165","5072","5093"
"2020000000","","2020年","24203","","伊勢市","","122765","58161","64604"
"2020000000","","2020年","2420D","","（旧：伊勢市）","","85157","40030","45127"
"2020000000","","2020年","24462","","（旧：二見町）","","8168","3863","4305"
"2020000000","","2020年","24463","","（旧：小俣町）","","20713","10076","10637"
"2020000000","","2020年","24468","","（旧：御薗村）","","8727","4192","4535"
"2020000000","","2020年","24204","","松阪市","","159145","76360","82785"
"2020000000","","2020年","2420E","","（旧：松阪市）","","117569","56454","61115"
"2020000000","","2020年","24405","","（旧：嬉野町）","","19127","9141","9986"
"2020000000","","2020年","24407","","（旧：三雲町）","","15107","7273","7834"
"2020000000","","2020年","24421","","（旧：飯南町）","","4211","2018","2193"
"2020000000","","2020年","24422","","（旧：飯高町）","","3131","1474","1657"
"2020000000","","2020年","24205","","桑名市","","138613","68084","70529"
"2020000000","","2020年","2420F","","（旧：桑名市）","","113432","55831","57601"
"2020000000","","2020年","24301","","（旧：多度町）","","10665","5183","5482"
"2020000000","","2020年","24302","","（旧：長島町）","","14516","7070","7446"
"2020000000","","2020年","24207","","鈴鹿市","","195670","97350","98320"
"2020000000","","2020年","24208","","名張市","","76387","36853","39534"
"2020000000","","2020年","24209","","尾鷲市","","16252","7562","8690"
"2020000000","","2020年","24210","","亀山市","","49835","25161","24674"
"2020000000","","2020年","2421B","","（旧：亀山市）","","43469","21952","21517"
"2020000000","","2020年","24361","","（旧：関町）","","6366","3209","3157"
"2020000000","","2020年","24211","","鳥羽市","","17525","8255","9270"
"2020000000","","2020年","24212","","熊野市","","15965","7384","8581"
"2020000000","","2020年","2421C","","（旧：熊野市）","","14945","6920","8025"
"2020000000","","2020年","24563","","（旧：紀和町）","","1020","464","556"
"2020000000","","2020年","24214","","いなべ市","","44973","23106","21867"
"2020000000","","2020年","24321","","（旧：北勢町）","","13326","6719","6607"
"2020000000","","2020年","24322","","（旧：員弁町）","","9513","5097","4416"
"2020000000","","2020年","24323","","（旧：大安町）","","16417","8524","7893"
"2020000000","","2020年","24325","","（旧：藤原町）","","5717","2766","2951"
"2020000000","","2020年","24215","","志摩市","","46057","21206","24851"
"2020000000","","2020年","24521","","（旧：浜島町）","","3718","1726","1992"
"2020000000","","2020年","24522","","（旧：大王町）","","5562","2447","3115"
"2020000000","","2020年","24523","","（旧：志摩町）","","9112","4160","4952"
"2020000000","","2020年","24524","","（旧：阿児町）","","20812","9675","11137"
"2020000000","","2020年","24525","","（旧：磯部町）","","6853","3198","3655"
"2020000000","","2020年","24216","","伊賀市","","88766","43446","45320"
"2020000000","","2020年","24206","","（旧：上野市）","","57189","28296","28893"
"2020000000","","2020年","24481","","（旧：伊賀町）","","9436","4624","4812"
"2020000000","","2020年","24482","","（旧：島ヶ原村）","","1994","928","1066"
"2020000000","","2020年","24483","","（旧：阿山町）","","6399","3062","3337"
"2020000000","","2020年","24484","","（旧：大山田村）","","4718","2240","2478"
"2020000000","","2020年","24501","","（旧：青山町）","","9030","4296","4734"
"2020000000","","2020年","24303","","木曽岬町","","6023","3032","2991"
"2020000000","","2020年","24324","","東員町","","25784","12614","13170"
"2020000000","","2020年","24341","","菰野町","","40559","19868","20691"
"2020000000","","2020年","24343","","朝日町","","11021","5488","5533"
"2020000000","","2020年","24344","","川越町","","15123","7798","7325"
"2020000000","","2020年","24441","","多気町","","14021","6753","7268"
"2020000000","","2020年","2444B","","（旧：多気町）","","9669","4716","4953"
"2020000000","","2020年","24444","","（旧：勢和村）","","4352","2037","2315"
"2020000000","","2020年","24442","","明和町","","22445","10666","11779"
"2020000000","","2020年","24443","","大台町","","8668","4103","4565"
"2020000000","","2020年","2444C","","（旧：大台町）","","5939","2831","3108"
"2020000000","","2020年","24445","","（旧：宮川村）","","2729","1272","1457"
"2020000000","","2020年","24461","","玉城町","","15041","7184","7857"
"2020000000","","2020年","24470","","度会町","","7847","3798","4049"
"2020000000","","2020年","24471","","大紀町","","7815","3652","4163"
"2020000000","","2020年","24466","","（旧：大宮町）","","3869","1811","2058"
"2020000000","","2020年","24467","","（旧：紀勢町）","","2734","1279","1455"
"2020000000","","2020年","24469","","（旧：大内山村）","","1212","562","650"
"2020000000","","2020年","24472","","南伊勢町","","10989","5095","5894"
"2020000000","","2020年","24464","","（旧：南勢町）","","6573","3016","3557"
"2020000000","","2020年","24465","","（旧：南島町）","","4416","2079","2337"
"2020000000","","2020年","24543","","紀北町","","14604","6758","7846"
"2020000000","","2020年","24541","","（旧：紀伊長島町）","","7413","3478","3935"
"2020000000","","2020年","24542","","（旧：海山町）","","7191","3280","3911"
"2020000000","","2020年","24561","","御浜町","","8079","3765","4314"
"2020000000","","2020年","24562","","紀宝町","","10321","4767","5554"
"2020000000","","2020年","2456B","","（旧：紀宝町）","","6560","3033","3527"
"2020000000","","2020年","24564","","（旧：鵜殿村）","","3761","1734","2027"
"2020000000","","2020年","25000","","滋賀県","","1413610","697429","716181"
"2020000000","","2020年","25201","","大津市","","345070","166673","178397"
"2020000000","","2020年","2520B","","（旧：大津市）","","324071","156582","167489"
"2020000000","","2020年","25301","","（旧：志賀町）","","20999","10091","10908"
"2020000000","","2020年","25202","","彦根市","","113647","56492","57155"
"2020000000","","2020年","25203","","長浜市","","113636","55406","58230"
"2020000000","","2020年","2520C","","（旧：長浜市）","","60255","29692","30563"
"2020000000","","2020年","25481","","（旧：浅井町）","","12237","5937","6300"
"2020000000","","2020年","25482","","（旧：虎姫町）","","4628","2237","2391"
"2020000000","","2020年","25483","","（旧：湖北町）","","8049","3884","4165"
"2020000000","","2020年","25484","","（旧：びわ町）","","6398","3035","3363"
"2020000000","","2020年","25501","","（旧：高月町）","","9227","4529","4698"
"2020000000","","2020年","25502","","（旧：木之本町）","","6387","3058","3329"
"2020000000","","2020年","25503","","（旧：余呉町）","","2790","1307","1483"
"2020000000","","2020年","25504","","（旧：西浅井町）","","3665","1727","1938"
"2020000000","","2020年","25204","","近江八幡市","","81122","39676","41446"
"2020000000","","2020年","2520D","","（旧：近江八幡市）","","68929","33694","35235"
"2020000000","","2020年","25381","","（旧：安土町）","","12193","5982","6211"
"2020000000","","2020年","25206","","草津市","","143913","72646","71267"
"2020000000","","2020年","25207","","守山市","","83236","40872","42364"
"2020000000","","2020年","25208","","栗東市","","68820","34110","34710"
"2020000000","","2020年","25321","","（旧：栗東町）","","68820","34110","34710"
"2020000000","","2020年","25209","","甲賀市","","88358","44014","44344"
"2020000000","","2020年","25363","","（旧：水口町）","","40765","20615","20150"
"2020000000","","2020年","25364","","（旧：土山町）","","6920","3475","3445"
"2020000000","","2020年","25365","","（旧：甲賀町）","","9471","4559","4912"
"2020000000","","2020年","25366","","（旧：甲南町）","","20293","9933","10360"
"2020000000","","2020年","25367","","（旧：信楽町）","","10909","5432","5477"
"2020000000","","2020年","25210","","野洲市","","50513","25121","25392"
"2020000000","","2020年","25342","","（旧：中主町）","","11090","5441","5649"
"2020000000","","2020年","25343","","（旧：野洲町）","","39423","19680","19743"
"2020000000","","2020年","25211","","湖南市","","54460","28168","26292"
"2020000000","","2020年","25361","","（旧：石部町）","","11833","5940","5893"
"2020000000","","2020年","25362","","（旧：甲西町）","","42627","22228","20399"
"2020000000","","2020年","25212","","高島市","","46377","22762","23615"
"2020000000","","2020年","25521","","（旧：マキノ町）","","5230","2515","2715"
"2020000000","","2020年","25522","","（旧：今津町）","","11379","5824","5555"
"2020000000","","2020年","25523","","（旧：朽木村）","","1545","743","802"
"2020000000","","2020年","25524","","（旧：安曇川町）","","12109","5869","6240"
"2020000000","","2020年","25525","","（旧：高島町）","","5691","2713","2978"
"2020000000","","2020年","25526","","（旧：新旭町）","","10423","5098","5325"
"2020000000","","2020年","25213","","東近江市","","112819","56296","56523"
"2020000000","","2020年","25205","","（旧：八日市市）","","45981","23449","22532"
"2020000000","","2020年","25382","","（旧：蒲生町）","","14000","6895","7105"
"2020000000","","2020年","25401","","（旧：永源寺町）","","4913","2404","2509"
"2020000000","","2020年","25402","","（旧：五個荘町）","","12108","5967","6141"
"2020000000","","2020年","25403","","（旧：能登川町）","","22978","11336","11642"
"2020000000","","2020年","25421","","（旧：愛東町）","","4636","2233","2403"
"2020000000","","2020年","25422","","（旧：湖東町）","","8203","4012","4191"
"2020000000","","2020年","25214","","米原市","","37225","18051","19174"
"2020000000","","2020年","25461","","（旧：山東町）","","11542","5512","6030"
"2020000000","","2020年","25462","","（旧：伊吹町）","","4877","2379","2498"
"2020000000","","2020年","25463","","（旧：米原町）","","10888","5304","5584"
"2020000000","","2020年","25464","","（旧：近江町）","","9918","4856","5062"
"2020000000","","2020年","25383","","日野町","","20964","10555","10409"
"2020000000","","2020年","25384","","竜王町","","11789","6192","5597"
"2020000000","","2020年","25425","","愛荘町","","20893","10373","10520"
"2020000000","","2020年","25423","","（旧：秦荘町）","","7663","3726","3937"
"2020000000","","2020年","25424","","（旧：愛知川町）","","13230","6647","6583"
"2020000000","","2020年","25441","","豊郷町","","7132","3458","3674"
"2020000000","","2020年","25442","","甲良町","","6362","3060","3302"
"2020000000","","2020年","25443","","多賀町","","7274","3504","3770"
